Match info: 392204.yaml
['Royal Challengers Bangalore', 'Kings XI Punjab']
SK Raina {'total runs given': 728, 'batsman matches played': 96, 'total wickets': 21, 'bowler matches played': 46, 'total balls': 2071, 'total runs': 2833, 'bowler balls': 610}
M Manhas {'total runs given': 42, 'batsman matches played': 33, 'total wickets': 0, 'bowler matches played': 3, 'total balls': 460, 'total runs': 479, 'bowler balls': 42}
F du Plessis {'total runs given': 16, 'batsman matches played': 12, 'total wickets': 0, 'bowler matches played': 1, 'total balls': 310, 'total runs': 398, 'bowler balls': 6}
BW Hilfenhaus {'total runs given': 268, 'batsman matches played': 0, 'total wickets': 14, 'bowler matches played': 10, 'total balls': 0, 'total runs': 0, 'bowler balls': 234}
IC Pandey {'total runs given': 73, 'batsman matches played': 1, 'total wickets': 1, 'bowler matches played': 3, 'total balls': 2, 'total runs': 0, 'bowler balls': 37}
MM Sharma {'total runs given': 349, 'batsman matches played': 2, 'total wickets': 23, 'bowler matches played': 16, 'total balls': 5, 'total runs': 0, 'bowler balls': 329}
R Ashwin {'total runs given': 1577, 'batsman matches played': 19, 'total wickets': 65, 'bowler matches played': 66, 'total balls': 126, 'total runs': 93, 'bowler balls': 1486}

Match info: 734041.yaml
['Mumbai Indians', 'Rajasthan Royals']
SV Samson {'total runs given': 0, 'batsman matches played': 10, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 179, 'total runs': 206, 'bowler balls': 0}
SR Watson {'total runs given': 1311, 'batsman matches played': 54, 'total wickets': 48, 'bowler matches played': 51, 'total balls': 1259, 'total runs': 1785, 'bowler balls': 1108}
KK Nair {'total runs given': 0, 'batsman matches played': 2, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 12, 'total runs': 9, 'bowler balls': 0}
BJ Hodge {'total runs given': 310, 'batsman matches played': 59, 'total wickets': 17, 'bowler matches played': 20, 'total balls': 1079, 'total runs': 1299, 'bowler balls': 238}
JP Faulkner {'total runs given': 510, 'batsman matches played': 11, 'total wickets': 31, 'bowler matches played': 18, 'total balls': 71, 'total runs': 71, 'bowler balls': 444}
KK Cooper {'total runs given': 643, 'batsman matches played': 9, 'total wickets': 29, 'bowler matches played': 20, 'total balls': 42, 'total runs': 77, 'bowler balls': 490}
DS Kulkarni {'total runs given': 864, 'batsman matches played': 6, 'total wickets': 36, 'bowler matches played': 33, 'total balls': 44, 'total runs': 23, 'bowler balls': 676}
PV Tambe {'total runs given': 91, 'batsman matches played': 1, 'total wickets': 1, 'bowler matches played': 3, 'total balls': 6, 'total runs': 3, 'bowler balls': 69}
LMP Simmons {'total runs given': 0, 'batsman matches played': 1, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 27, 'total runs': 35, 'bowler balls': 0}
CJ Anderson {'total runs given': 33, 'batsman matches played': 1, 'total wickets': 0, 'bowler matches played': 1, 'total balls': 8, 'total runs': 2, 'bowler balls': 18}
MEK Hussey {'total runs given': 0, 'batsman matches played': 47, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 1434, 'total runs': 1750, 'bowler balls': 0}
RG Sharma {'total runs given': 423, 'batsman matches played': 94, 'total wickets': 14, 'bowler matches played': 28, 'total balls': 2019, 'total runs': 2570, 'bowler balls': 324}
AT Rayudu {'total runs given': 0, 'batsman matches played': 62, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 1152, 'total runs': 1399, 'bowler balls': 0}
KA Pollard {'total runs given': 1310, 'batsman matches played': 57, 'total wickets': 51, 'bowler matches played': 58, 'total balls': 763, 'total runs': 1076, 'bowler balls': 1004}
AP Tare {'total runs given': 0, 'batsman matches played': 11, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 155, 'total runs': 211, 'bowler balls': 0}
JJ Bumrah {'total runs given': 112, 'batsman matches played': 1, 'total wickets': 3, 'bowler matches played': 3, 'total balls': 3, 'total runs': 0, 'bowler balls': 69}
PP Ojha {'total runs given': 2060, 'batsman matches played': 17, 'total wickets': 85, 'bowler matches played': 79, 'total balls': 39, 'total runs': 14, 'bowler balls': 1700}
Harbhajan Singh {'total runs given': 2024, 'batsman matches played': 54, 'total wickets': 78, 'bowler matches played': 82, 'total balls': 381, 'total runs': 548, 'bowler balls': 1799}
S Gopal {'total runs given': 20, 'batsman matches played': 1, 'total wickets': 1, 'bowler matches played': 1, 'total balls': 10, 'total runs': 11, 'bowler balls': 18}

Match info: 733981.yaml
['Delhi Daredevils', 'Chennai Super Kings']
Q de Kock {'total runs given': 0, 'batsman matches played': 3, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 16, 'total runs': 6, 'bowler balls': 0}
M Vijay {'total runs given': 0, 'batsman matches played': 64, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 1301, 'total runs': 1608, 'bowler balls': 0}
KD Karthik {'total runs given': 0, 'batsman matches played': 82, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 1451, 'total runs': 1748, 'bowler balls': 0}
JP Duminy {'total runs given': 417, 'batsman matches played': 39, 'total wickets': 10, 'bowler matches played': 23, 'total balls': 869, 'total runs': 1023, 'bowler balls': 353}
KM Jadhav {'total runs given': 0, 'batsman matches played': 20, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 215, 'total runs': 253, 'bowler balls': 0}
LR Shukla {'total runs given': 370, 'batsman matches played': 30, 'total wickets': 14, 'bowler matches played': 22, 'total balls': 320, 'total runs': 374, 'bowler balls': 268}
KP Pietersen {'total runs given': 218, 'batsman matches played': 22, 'total wickets': 7, 'bowler matches played': 13, 'total balls': 489, 'total runs': 678, 'bowler balls': 180}
Mohammed Shami {'total runs given': 79, 'batsman matches played': 1, 'total wickets': 1, 'bowler matches played': 3, 'total balls': 10, 'total runs': 5, 'bowler balls': 57}
WD Parnell {'total runs given': 522, 'batsman matches played': 11, 'total wickets': 21, 'bowler matches played': 19, 'total balls': 78, 'total runs': 61, 'bowler balls': 433}
JD Unadkat {'total runs given': 666, 'batsman matches played': 2, 'total wickets': 25, 'bowler matches played': 24, 'total balls': 2, 'total runs': 2, 'bowler balls': 502}
S Nadeem {'total runs given': 758, 'batsman matches played': 8, 'total wickets': 22, 'bowler matches played': 30, 'total balls': 30, 'total runs': 14, 'bowler balls': 681}
BB McCullum {'total runs given': 0, 'batsman matches played': 50, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 1119, 'total runs': 1335, 'bowler balls': 0}
DR Smith {'total runs given': 419, 'batsman matches played': 35, 'total wickets': 12, 'bowler matches played': 24, 'total balls': 710, 'total runs': 939, 'bowler balls': 300}
SK Raina {'total runs given': 728, 'batsman matches played': 97, 'total wickets': 21, 'bowler matches played': 46, 'total balls': 2081, 'total runs': 2847, 'bowler balls': 610}
MS Dhoni {'total runs given': 0, 'batsman matches played': 86, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 1663, 'total runs': 2278, 'bowler balls': 0}
BW Hilfenhaus {'total runs given': 303, 'batsman matches played': 0, 'total wickets': 16, 'bowler matches played': 11, 'total balls': 0, 'total runs': 0, 'bowler balls': 259}
IC Pandey {'total runs given': 99, 'batsman matches played': 1, 'total wickets': 1, 'bowler matches played': 4, 'total balls': 2, 'total runs': 0, 'bowler balls': 55}
MM Sharma {'total runs given': 377, 'batsman matches played': 2, 'total wickets': 25, 'bowler matches played': 17, 'total balls': 5, 'total runs': 0, 'bowler balls': 353}
RA Jadeja {'total runs given': 1123, 'batsman matches played': 64, 'total wickets': 43, 'bowler matches played': 57, 'total balls': 929, 'total runs': 1128, 'bowler balls': 938}
R Ashwin {'total runs given': 1595, 'batsman matches played': 19, 'total wickets': 65, 'bowler matches played': 67, 'total balls': 126, 'total runs': 93, 'bowler balls': 1512}

Match info: 729283.yaml
['Chennai Super Kings', 'Kings XI Punjab']
BB McCullum {'total runs given': 0, 'batsman matches played': 51, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 1154, 'total runs': 1367, 'bowler balls': 0}
DR Smith {'total runs given': 428, 'batsman matches played': 36, 'total wickets': 12, 'bowler matches played': 25, 'total balls': 761, 'total runs': 1018, 'bowler balls': 306}
SK Raina {'total runs given': 728, 'batsman matches played': 98, 'total wickets': 21, 'bowler matches played': 46, 'total balls': 2110, 'total runs': 2894, 'bowler balls': 610}
MS Dhoni {'total runs given': 0, 'batsman matches played': 87, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 1668, 'total runs': 2290, 'bowler balls': 0}
DJ Bravo {'total runs given': 1871, 'batsman matches played': 55, 'total wickets': 79, 'bowler matches played': 72, 'total balls': 790, 'total runs': 960, 'bowler balls': 1438}
A Nehra {'total runs given': 1543, 'batsman matches played': 12, 'total wickets': 59, 'bowler matches played': 54, 'total balls': 55, 'total runs': 39, 'bowler balls': 1203}
MM Sharma {'total runs given': 428, 'batsman matches played': 2, 'total wickets': 26, 'bowler matches played': 18, 'total balls': 5, 'total runs': 0, 'bowler balls': 377}
R Ashwin {'total runs given': 1626, 'batsman matches played': 19, 'total wickets': 66, 'bowler matches played': 68, 'total balls': 126, 'total runs': 93, 'bowler balls': 1539}
P Negi {'total runs given': 181, 'batsman matches played': 4, 'total wickets': 7, 'bowler matches played': 7, 'total balls': 30, 'total runs': 36, 'bowler balls': 159}
RA Jadeja {'total runs given': 1146, 'batsman matches played': 64, 'total wickets': 44, 'bowler matches played': 58, 'total balls': 929, 'total runs': 1128, 'bowler balls': 962}
CA Pujara {'total runs given': 0, 'batsman matches played': 16, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 274, 'total runs': 265, 'bowler balls': 0}
V Sehwag {'total runs given': 236, 'batsman matches played': 79, 'total wickets': 6, 'bowler matches played': 15, 'total balls': 1410, 'total runs': 2174, 'bowler balls': 138}
GJ Maxwell {'total runs given': 46, 'batsman matches played': 5, 'total wickets': 1, 'bowler matches played': 4, 'total balls': 38, 'total runs': 42, 'bowler balls': 31}
AR Patel {'total runs given': 0, 'batsman matches played': 0, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 0, 'total runs': 0, 'bowler balls': 0}
DA Miller {'total runs given': 0, 'batsman matches played': 18, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 333, 'total runs': 516, 'bowler balls': 0}
GJ Bailey {'total runs given': 0, 'batsman matches played': 3, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 67, 'total runs': 63, 'bowler balls': 0}
P Awana {'total runs given': 797, 'batsman matches played': 5, 'total wickets': 32, 'bowler matches played': 26, 'total balls': 14, 'total runs': 5, 'bowler balls': 627}
MG Johnson {'total runs given': 471, 'batsman matches played': 6, 'total wickets': 24, 'bowler matches played': 17, 'total balls': 37, 'total runs': 39, 'bowler balls': 403}
L Balaji {'total runs given': 1778, 'batsman matches played': 11, 'total wickets': 64, 'bowler matches played': 64, 'total balls': 47, 'total runs': 35, 'bowler balls': 1363}
R Dhawan {'total runs given': 115, 'batsman matches played': 4, 'total wickets': 2, 'bowler matches played': 5, 'total balls': 21, 'total runs': 21, 'bowler balls': 95}

Match info: 734033.yaml
['Kings XI Punjab', 'Rajasthan Royals']
V Sehwag {'total runs given': 236, 'batsman matches played': 80, 'total wickets': 6, 'bowler matches played': 15, 'total balls': 1420, 'total runs': 2193, 'bowler balls': 138}
M Vohra {'total runs given': 0, 'batsman matches played': 10, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 117, 'total runs': 161, 'bowler balls': 0}
SE Marsh {'total runs given': 0, 'batsman matches played': 49, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 1462, 'total runs': 1903, 'bowler balls': 0}
WP Saha {'total runs given': 0, 'batsman matches played': 29, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 351, 'total runs': 442, 'bowler balls': 0}
DA Miller {'total runs given': 0, 'batsman matches played': 19, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 370, 'total runs': 570, 'bowler balls': 0}
GJ Bailey {'total runs given': 0, 'batsman matches played': 4, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 77, 'total runs': 80, 'bowler balls': 0}
L Balaji {'total runs given': 1822, 'batsman matches played': 11, 'total wickets': 66, 'bowler matches played': 65, 'total balls': 47, 'total runs': 35, 'bowler balls': 1389}
BE Hendricks {'total runs given': 0, 'batsman matches played': 0, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 0, 'total runs': 0, 'bowler balls': 0}
R Dhawan {'total runs given': 136, 'batsman matches played': 4, 'total wickets': 2, 'bowler matches played': 6, 'total balls': 21, 'total runs': 21, 'bowler balls': 113}
AR Patel {'total runs given': 34, 'batsman matches played': 1, 'total wickets': 1, 'bowler matches played': 1, 'total balls': 3, 'total runs': 2, 'bowler balls': 27}
Karanveer Singh {'total runs given': 0, 'batsman matches played': 0, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 0, 'total runs': 0, 'bowler balls': 0}
AM Rahane {'total runs given': 5, 'batsman matches played': 50, 'total wickets': 1, 'bowler matches played': 1, 'total balls': 1166, 'total runs': 1316, 'bowler balls': 6}
KK Nair {'total runs given': 0, 'batsman matches played': 3, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 39, 'total runs': 59, 'bowler balls': 0}
SV Samson {'total runs given': 0, 'batsman matches played': 11, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 227, 'total runs': 280, 'bowler balls': 0}
STR Binny {'total runs given': 294, 'batsman matches played': 25, 'total wickets': 9, 'bowler matches played': 24, 'total balls': 310, 'total runs': 428, 'bowler balls': 240}
R Tewatia {'total runs given': 0, 'batsman matches played': 0, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 0, 'total runs': 0, 'bowler balls': 0}
BJ Hodge {'total runs given': 310, 'batsman matches played': 60, 'total wickets': 17, 'bowler matches played': 20, 'total balls': 1095, 'total runs': 1328, 'bowler balls': 238}
JP Faulkner {'total runs given': 565, 'batsman matches played': 12, 'total wickets': 31, 'bowler matches played': 19, 'total balls': 85, 'total runs': 94, 'bowler balls': 467}
KK Cooper {'total runs given': 683, 'batsman matches played': 9, 'total wickets': 31, 'bowler matches played': 21, 'total balls': 42, 'total runs': 77, 'bowler balls': 514}
VS Malik {'total runs given': 239, 'batsman matches played': 1, 'total wickets': 5, 'bowler matches played': 12, 'total balls': 5, 'total runs': 6, 'bowler balls': 193}
SR Watson {'total runs given': 1344, 'batsman matches played': 55, 'total wickets': 48, 'bowler matches played': 52, 'total balls': 1277, 'total runs': 1793, 'bowler balls': 1120}
PV Tambe {'total runs given': 116, 'batsman matches played': 1, 'total wickets': 1, 'bowler matches played': 4, 'total balls': 6, 'total runs': 3, 'bowler balls': 82}
